trade_date,open,close,high,low,vol,amount,pct_chg,turnover
2026-03-11,96.79,97.74,99.04,95.89,27470658.0,2699658249.85,1.243,0.75
2026-03-12,97.74,97.79,98.54,96.44,24477866.0,2395923677.52,0.0512,0.66
2026-03-13,97.09,96.34,98.39,95.79,16595333.0,1618653210.57,-1.4828,0.45
2026-03-16,96.34,103.89,104.39,95.34,56801892.0,5818092896.82,7.8368,1.54
2026-03-17,104.79,104.09,107.19,102.89,44880576.0,4735924146.4,0.1925,1.22
2026-03-18,104.99,101.79,105.19,100.89,22677647.0,2325840377.6,-2.2096,0.62
2026-03-19,100.79,102.79,104.29,100.39,26168510.0,2702787943.86,0.9824,0.71
2026-03-20,103.09,103.39,105.79,102.29,38791788.0,4051943430.8,0.5837,1.05
2026-03-23,103.79,101.99,107.59,101.29,71168848.0,7432435934.6,-1.3541,1.93
2026-03-24,104.09,106.59,106.69,100.49,46800832.0,4903844180.7,4.5102,1.27
2026-03-25,108.59,105.99,108.59,105.29,31918636.0,3413285671.38,-0.5629,0.87
2026-03-26,106.29,102.29,107.39,102.09,23372656.0,2433067132.1,-3.4909,0.63
2026-03-27,105.09,106.09,107.39,103.09,35805023.0,3810728367.9,3.7149,0.97
2026-03-30,101.19,105.39,107.59,100.69,54158463.0,5729638119.47,-0.6598,1.47
2026-03-31,106.09,105.39,107.89,104.89,27327199.0,2903705207.65,0.0,0.74
2026-04-01,106.49,104.29,107.19,101.19,41883096.0,4345302487.3,-1.0437,1.14
2026-04-02,104.29,103.49,106.09,101.29,25833489.0,2682997860.9,-0.7671,0.7
2026-04-08,103.49,106.39,106.39,100.89,44304546.0,4634253782.6,2.8022,1.2
2026-04-09,106.39,101.39,106.39,101.09,29942626.0,3089455013.7,-4.6997,0.81
2026-04-10,102.09,104.69,105.99,101.59,31675993.0,3303105380.8,3.2548,0.86
2026-04-13,105.39,109.89,111.09,104.89,50148879.0,5500136961.7,4.967,1.36
2026-04-14,109.89,108.99,110.29,106.99,28771589.0,3143417671.38,-0.819,0.78
2026-04-15,110.19,106.89,110.59,106.59,20699945.0,2244025694.5,-1.9268,0.56
2026-04-16,108.09,112.79,112.99,107.79,37146188.0,4165153338.4,5.5197,1.01
2026-04-17,112.59,110.99,112.59,110.19,19436216.0,2162555924.7,-1.5959,0.53
2026-04-20,112.09,109.59,112.09,109.19,16496771.0,1825173455.56,-1.2614,0.45
2026-04-21,110.69,108.69,110.79,107.89,16306241.0,1779207595.7,-0.8212,0.44
2026-04-22,108.79,106.59,109.29,106.29,16701938.0,1797726005.4,-1.9321,0.45
2026-04-23,107.19,103.09,107.29,101.59,32113437.0,3319437551.72,-3.2836,0.87
2026-04-24,102.59,100.79,102.59,99.04,29804277.0,2998599706.06,-2.2311,0.81
2026-04-27,101.89,105.59,106.39,101.19,36998469.0,3896433466.02,4.7624,1.0
2026-04-28,105.59,103.29,106.59,102.99,21224859.0,2221177388.14,-2.1782,0.58
2026-04-29,103.99,107.89,108.19,103.89,45926082.0,4919953559.96,4.4535,1.25
2026-04-30,108.49,102.09,108.69,101.69,36659301.0,3807568576.52,-5.3758,1.0
2026-05-04,104.19,102.59,104.19,102.09,15580519.0,1611487102.3,0.4898,0.42
2026-05-05,101.79,100.59,102.19,98.24,21462823.0,2151494603.35,-1.9495,0.58
2026-05-06,101.19,98.49,101.59,97.84,35394788.0,3510556760.65,-2.0877,0.96
2026-05-07,99.79,100.29,101.39,99.09,23883417.0,2400996296.75,1.8276,0.65
2026-05-08,99.79,99.34,101.59,99.24,16811780.0,1688583190.0,-0.9473,0.46
2026-05-11,99.34,101.29,101.59,97.64,23621592.0,2375133197.63,1.963,0.64
2026-05-12,100.79,99.44,102.49,98.94,16569346.0,1665833252.85,-1.8264,0.45
2026-05-13,99.19,97.74,99.39,95.84,26642728.0,2602087143.56,-1.7096,0.72
2026-05-14,99.79,97.74,100.49,97.34,20727459.0,2048482340.88,0.0,0.56
2026-05-15,97.59,96.04,97.99,95.39,21951647.0,2121682056.66,-1.7393,0.6
2026-05-18,95.14,93.39,95.34,92.29,29649808.0,2772878954.85,-2.7593,0.8
2026-05-19,93.89,93.49,94.19,92.04,18431312.0,1726311531.62,0.1071,0.5
2026-05-20,92.59,89.79,92.59,89.69,34280540.0,3114659932.8,-3.9576,0.93
2026-05-21,90.39,90.14,92.79,89.89,21982214.0,2004891832.95,0.3898,0.6
2026-05-22,90.29,91.19,91.89,90.19,18267233.0,1670771748.2,1.1649,0.5
2026-05-26,92.09,93.24,94.39,91.09,32533024.0,3035644289.66,2.2481,0.88
2026-05-27,92.74,90.29,93.09,89.74,32965656.0,3006399643.0,-3.1639,0.89
2026-05-28,90.29,89.89,90.39,88.39,30571211.0,2746310791.7,-0.443,0.83
2026-05-29,91.99,90.89,92.89,88.74,50503512.0,4628521918.4,1.1125,1.37
2026-06-01,90.89,90.34,92.34,89.94,24241377.0,2208456613.86,-0.6051,0.66
2026-06-02,93.19,96.34,96.74,92.49,44730548.0,4279808213.85,6.6416,1.21
2026-06-03,96.29,92.84,96.29,92.64,28148039.0,2649017705.24,-3.633,0.76
2026-06-04,89.64,91.39,92.04,89.64,24773902.0,2271699896.24,-1.5618,0.67
2026-06-05,91.59,89.29,92.09,89.19,26150935.0,2360760971.3,-2.2978,0.71
2026-06-08,88.59,87.64,88.59,86.44,25945048.0,2286175229.07,-1.8479,0.7
2026-06-09,88.54,87.99,89.34,87.44,14797466.0,1313593507.75,0.3994,0.4
2026-06-10,86.64,86.19,87.09,83.84,33622524.0,2883139206.31,-2.0457,0.91
2026-06-11,85.8,84.95,86.8,83.65,20844023.0,1765875288.52,-1.4387,0.57
2026-06-12,84.8,86.55,86.7,84.6,16484892.0,1418993276.71,1.8835,0.45
2026-06-15,87.0,85.6,88.0,84.3,19539635.0,1675332191.55,-1.0976,0.53
2026-06-16,85.3,84.05,85.7,83.4,17289596.0,1453609086.0,-1.8107,0.47
2026-06-17,83.5,81.9,84.0,81.35,26615014.0,2184177171.8,-2.558,0.72
2026-06-18,81.0,80.85,82.9,80.4,30913072.0,2511462471.85,-1.2821,0.84
2026-06-22,80.25,78.35,80.25,76.7,40011785.0,3125919067.45,-3.0921,1.09
2026-06-23,78.25,75.85,78.3,75.6,38196800.0,2919597734.45,-3.1908,1.04
2026-06-24,76.2,75.95,76.85,74.2,27127739.0,2048525018.68,0.1318,0.74
2026-06-25,75.9,76.05,77.45,74.6,28168589.0,2136213760.4,0.1317,0.76
2026-06-26,75.0,72.65,75.55,72.2,32623656.0,2378729595.95,-4.4707,0.89
2026-06-29,72.9,72.9,74.6,72.45,24806182.0,1822231484.2,0.3441,0.67
2026-06-30,72.55,72.45,74.1,71.4,28317739.0,2050972810.2,-0.6173,0.77
2026-07-02,76.0,78.3,79.6,74.95,54549471.0,4260626310.1,8.0745,1.48
2026-07-03,81.2,84.1,84.45,80.0,54232910.0,4501232334.0,7.4074,1.47
