trade_date,open,close,high,low,vol,amount,pct_chg,turnover
2026-02-02,75.0,72.2,75.0,70.85,97837858.0,7082961928.75,-4.244,1.63
2026-02-03,73.2,70.45,73.7,69.35,92793142.0,6581260145.4,-2.4238,1.55
2026-02-04,69.8,68.75,69.85,67.8,69297925.0,4761605369.85,-2.4131,1.15
2026-02-05,67.2,67.45,67.8,65.5,75575663.0,5029573001.0,-1.8909,1.26
2026-02-06,66.0,67.6,69.05,65.75,53161260.0,3596186460.25,0.2224,0.89
2026-02-09,69.6,70.35,71.75,69.0,54489471.0,3829588097.55,4.068,0.91
2026-02-10,71.2,71.55,71.95,70.15,45008675.0,3207609902.7,1.7058,0.75
2026-02-11,69.85,70.0,70.0,68.25,88262555.0,6109846387.05,-2.1663,1.47
2026-02-12,70.8,69.8,71.0,69.35,40928219.0,2866249860.32,-0.2857,0.68
2026-02-13,69.1,70.35,71.4,68.65,49969181.0,3516982735.25,0.788,0.83
2026-02-16,70.45,69.9,70.65,69.25,7346214.0,514912195.6,-0.6397,0.12
2026-02-20,69.9,67.7,70.45,67.7,13802979.0,944863270.6,-3.1474,0.23
2026-02-23,68.4,71.1,71.75,68.4,23965395.0,1699086444.05,5.0222,0.4
2026-02-24,69.9,69.4,70.8,68.6,51793107.0,3600365903.65,-2.391,0.86
2026-02-25,70.55,69.85,71.0,69.8,43679241.0,3069609609.95,0.6484,0.73
2026-02-26,70.65,67.6,70.65,67.6,56464703.0,3887415317.25,-3.2212,0.94
2026-02-27,67.6,68.0,69.0,66.45,36167811.0,2461828304.2,0.5917,0.6
2026-03-02,66.6,64.6,67.6,64.55,91011720.0,5952804158.8,-5.0,1.52
2026-03-03,65.25,62.55,65.5,61.0,85167593.0,5347352241.9,-3.1734,1.42
2026-03-04,61.0,61.25,63.2,60.7,60414856.0,3722920367.45,-2.0783,1.01
2026-03-05,63.0,61.5,63.55,61.25,50672825.0,3157377093.4,0.4082,0.84
2026-03-06,61.65,61.8,63.6,61.1,70796224.0,4410152783.5,0.4878,1.18
2026-03-09,58.8,60.85,61.3,58.3,69946059.0,4180002241.25,-1.5372,1.17
2026-03-10,62.35,64.2,64.2,61.8,58878832.0,3716928164.25,5.5053,0.98
2026-03-11,64.5,63.75,65.4,63.35,39428906.0,2537643136.95,-0.7009,0.66
2026-03-12,63.1,63.1,65.6,62.4,41020368.0,2614831374.3,-1.0196,0.68
2026-03-13,62.6,62.2,62.9,61.3,40672853.0,2520123266.25,-1.4263,0.68
2026-03-16,61.85,62.5,64.15,60.5,53596361.0,3338761947.2,0.4823,0.89
2026-03-17,63.15,61.85,63.35,61.1,44776126.0,2779765470.35,-1.04,0.75
2026-03-18,62.3,61.7,62.7,61.1,38618450.0,2385622047.4,-0.2425,0.64
2026-03-19,60.5,59.75,61.1,59.25,68178947.0,4095921239.69,-3.1605,1.14
2026-03-20,59.75,56.9,60.45,56.3,86432962.0,5015536159.0,-4.7699,1.44
